training_step,episode,mean_return,mean_loss,mean_episode_length
9360,10653,-3.168370,-0.046934,7.5507
9440,10713,-3.131932,0.052189,8.3167
9520,10776,-3.124465,-0.286662,8.2381
9600,10837,-3.125483,-0.054765,8.4098
9680,10900,-3.167836,-0.241331,8.1111
9760,10959,-3.164217,-0.117438,8.6441
9840,11017,-3.099007,-0.241347,8.6724
9920,11076,-3.121041,-0.378527,8.9322
10000,11134,-3.093642,0.018030,8.7241
10080,11193,-3.149381,-0.024488,8.9322
10160,11252,-3.130274,-0.242636,8.4915
10240,11310,-3.094133,-0.049041,8.7069
10320,11369,-3.084534,-0.099763,8.8475
10400,11424,-3.086448,0.062141,8.8909
10480,11482,-3.027562,-0.324145,9.1552
10560,11538,-3.091341,0.033912,9.0179
10640,11593,-3.127434,-0.114477,9.3273
10720,11648,-3.134571,0.075116,9.2727
10800,11707,-3.142445,0.061175,8.8983
10880,11765,-3.128634,-0.264348,8.7069
10960,11821,-3.072017,-0.034225,9.3036
11040,11878,-3.107840,-0.097749,8.7193
11120,11935,-3.075367,-0.030986,9.2281
11200,11988,-3.047770,-0.066124,9.4340
11280,12042,-3.049265,-0.165271,9.3333
11360,12098,-3.046058,-0.153595,9.4821
11440,12151,-3.088685,-0.006777,9.5849
11520,12205,-3.048506,0.045016,9.3889
11600,12259,-3.037938,-0.065180,9.3519
11680,12315,-3.085239,-0.028596,9.2500
11760,12370,-3.071226,-0.125788,9.3818
11840,12423,-3.045511,-0.047766,9.4906
11920,12475,-3.018111,0.119260,9.8077
12000,12529,-3.056074,-0.101722,9.7222
12080,12580,-3.066912,-0.211799,9.7843
12160,12634,-3.103661,0.026499,9.8889
12240,12684,-3.040316,-0.217731,9.9600
12320,12735,-3.078719,-0.114725,10.0392
12400,12784,-3.007252,-0.179412,10.0816
12480,12840,-3.015408,0.026665,9.7857
12560,12889,-3.046731,-0.179687,9.9796
12640,12938,-3.027557,0.050683,10.3265
12720,12987,-3.046579,0.250860,10.2449
12800,13040,-3.020805,0.072154,10.1509
12880,13090,-2.972648,-0.242396,10.3000
12960,13141,-3.048377,-0.062611,10.0980
13040,13187,-3.034629,0.145031,10.8261
13120,13236,-2.980441,-0.039508,10.4694
13200,13284,-3.052772,0.098515,10.6042
13280,13332,-3.027400,0.016186,10.5833
13360,13380,-3.018601,-0.154434,10.6875
13440,13426,-2.974477,0.106386,10.8696
13520,13476,-3.042629,0.071394,10.7600
13600,13524,-3.043981,0.212212,10.3333
13680,13574,-3.057800,0.090870,10.8200
13760,13620,-3.013935,-0.035492,10.5652
13840,13672,-2.992642,-0.024280,10.1538
13920,13720,-3.030894,0.027444,10.1875
14000,13769,-3.093215,-0.041495,10.6531
14080,13819,-3.046546,-0.083256,10.0600
14160,13867,-2.981574,0.006300,10.7500
14240,13916,-3.036214,-0.061680,10.6531
14320,13964,-3.018916,0.006271,10.5625
14400,14014,-3.039935,-0.040001,10.5800
14480,14058,-3.014216,-0.053004,10.9773
14560,14107,-2.901694,-0.104962,10.9796
14640,14154,-2.918637,-0.100805,10.8723
14720,14199,-2.902532,-0.052269,10.8222
14800,14245,-2.955613,-0.156733,11.1739
14880,14291,-3.012028,0.037194,11.2391
14960,14340,-3.008205,-0.057318,10.7143
15040,14387,-2.937122,0.120283,10.8085
15120,14434,-3.006204,0.223801,10.8723
15200,14482,-2.985172,0.091991,10.8125
15280,14528,-2.941159,-0.166883,10.9783
15360,14577,-2.975035,0.032551,10.7959
15440,14621,-2.998032,0.139298,10.9545
15520,14666,-3.004079,0.058684,11.1111
15600,14712,-2.981859,-0.009772,11.5870
15680,14761,-2.932129,-0.101252,10.7755
15760,14809,-2.980699,0.068053,10.6250
15840,14854,-2.974436,0.065196,10.8889
15920,14901,-2.941858,0.047997,11.0000
16000,14949,-2.870479,-0.084824,10.8958
16080,14996,-2.967652,-0.073756,10.9149
16160,15043,-2.936077,0.048132,10.7021
