training_step,episode,mean_return,mean_loss,mean_episode_length
5520,8897,-1.233788,-0.199314,4.7130
5600,9002,-1.247815,0.068568,4.9429
5680,9108,-1.247428,0.005605,4.7358
5760,9211,-1.231813,-0.023016,5.0485
5840,9311,-1.210969,-0.044638,5.0000
5920,9408,-1.232316,-0.159917,5.4124
6000,9507,-1.217247,-0.319231,5.1212
6080,9604,-1.229196,0.079316,5.2165
6160,9703,-1.220340,0.099165,5.1919
6240,9799,-1.207640,-0.168406,5.3854
6320,9893,-1.206716,-0.117434,5.4362
6400,9987,-1.204175,-0.245484,5.3936
6480,10088,-1.219486,-0.102258,5.0693
6560,10190,-1.205666,-0.229675,5.1373
6640,10288,-1.230894,0.129416,5.2245
6720,10386,-1.201205,0.024745,5.1939
6800,10483,-1.204367,-0.323648,5.2474
6880,10581,-1.176532,-0.080431,5.2245
6960,10682,-1.189741,-0.266726,5.0099
7040,10781,-1.188046,-0.070954,5.1919
7120,10884,-1.170289,-0.068557,5.0000
7200,10984,-1.138865,-0.122196,5.0900
7280,11087,-1.154772,-0.210481,5.0388
7360,11183,-1.116252,-0.005130,5.3125
7440,11282,-1.107143,-0.032961,5.1616
7520,11382,-1.146864,-0.021595,5.1100
7600,11481,-1.077153,-0.088851,5.2222
7680,11577,-1.067030,-0.090723,5.2708
7760,11670,-1.001118,0.103065,5.4624
7840,11765,-0.992629,-0.129525,5.5158
7920,11858,-0.973948,-0.016416,5.4624
8000,11950,-0.947195,-0.011235,5.5435
8080,12042,-0.835586,0.034632,5.5543
8160,12133,-0.872395,0.108882,5.6154
8240,12221,-0.838264,-0.098338,5.7614
8320,12308,-0.811541,0.149247,5.9770
8400,12395,-0.814525,0.108157,5.8046
8480,12481,-0.820213,-0.223835,5.8953
8560,12567,-0.594404,0.526478,6.0465
8640,12652,-0.756468,0.047791,6.0235
8720,12738,-0.657867,0.195049,5.9302
8800,12826,-0.673810,-0.093733,5.8409
8880,12913,-0.545896,0.084687,5.8391
8960,12998,-0.579737,0.153794,6.0706
9040,13079,-0.563261,0.055840,6.3210
9120,13161,-0.477195,0.171776,6.2805
9200,13245,-0.364726,0.336153,6.0952
9280,13326,-0.554758,-0.072251,6.2222
9360,13407,-0.361153,0.221484,6.3580
9440,13494,-0.523185,0.014480,5.9080
9520,13581,-0.358915,0.235655,5.9540
9600,13664,-0.537031,0.015422,6.1084
9680,13750,-0.348171,0.502533,6.0116
9760,13833,-0.301681,0.367899,6.0723
9840,13920,0.072406,1.384384,5.9310
9920,14002,-0.288308,0.377582,6.1951
10000,14084,-0.358549,0.471568,6.2073
10080,14171,-0.193175,0.416987,5.9655
10160,14257,0.022764,0.547097,5.9884
10240,14343,0.141600,1.072219,5.8837
10320,14427,-0.161449,0.245574,6.0714
10400,14510,-0.221416,0.775845,6.1446
10480,14597,-0.194712,0.234720,5.8851
10560,14684,-0.251072,0.433536,6.0230
10640,14766,-0.384618,-0.005003,6.1341
10720,14849,-0.046436,0.815642,6.1928
10800,14931,0.020864,0.428125,6.3659
10880,15012,0.018302,0.720586,6.1605
